id,time,created_at,from_user_name,from_user_lang,text,source,location,lat,lng,from_user_follower_count,from_user_friend_count,from_user_realname,to_user_name,in_reply_to_status_id,from_user_listed,from_user_utcoffset,from_user_timezone,from_user_description,from_user_url,from_user_verified,filter_level
412589871325536257,1387204065,2013-12-16 14:27:45,eraser,en,RT @mbauwens RT @eraser: I loved this conversation betwen @dmytri mbauwens and John Restakis: http://t.co/G1Cn7h9Sdy … … #OpenEcuador [[http://c-realm.com/podcasts/crealm/392-manifesting-a-material-commons-a-trialogue/]],"HootSuite","Sevilla",0.000000,0.000000,,,eraser juⒶnjo * ✘ ★,,0,854,3600,Madrid,"elige la clave dla vida abcchdefghij... ✘ⓔ-ⓝⓐⓤⓣⓐ   ⓔ-ⓜⓔⓝⓣⓔ  ⓨ ⓔ-ⓣⓞⓡⓔⓐⓞⓡ  ★ elearning ★ Sevilla ★ educacion ★ social media ★Community Manager ★ web20 ★ blogging","http://e-learning-teleformacion.blogspot.com",0,medium
412633661729964032,1387214506,2013-12-16 17:21:46,infodesarrollo,es,RT @miltoncerda: Viva Ecuador Libre #OpenEcuador @librecultura @theFOSproject @librecultura @RadiosLibres @elbuenconocer @FLOKSociety @Ma…,"web","Ecuador",0.000000,0.000000,,,infodesarrollo,,0,39,-18000,Quito,"Red Ecuatoriana de Información y Comunicación para el Desarrollo  cuya misión es promover la  Tecnologías de Información y Comunicación en la sociedad.","http://www.infodesarrollo.ec",0,medium
412659601461764097,1387220690,2013-12-16 19:04:50,rosepe100,es,""@gemmaubasart: Entrevista a @compaiRENE: ‘La cultura no tiene -a priori- más límites que los éticos’ http://t.co/lGGloypMLW"" #openEcuador [[http://www.telegrafo.com.ec/cultura/carton-piedra/item/rene-ramirez-la-cultura-no-tiene-a-priori-mas-limites-que-l,"Twitter for Android","Valencia  España",0.000000,0.000000,,,Sombrero Jipijapa,,0,0,3600,Madrid,"Reconocimiento Unesco al sombrero de paja toquilla Panama Hats de Ecuador.  Sobre mi: inconformista  despojado de su identidad para adoptar otra sin esperanzas","",0,medium
412664103673806848,1387221763,2013-12-16 19:22:43,elbuenconocer,es,¿Qué piensan? RT @nunostc: @compaiRENE El #bitcoin puede ser una alternativa al dólar en Ecuador? #bitcoinEC #OpenEcuador,"TweetDeck","Ecuador",0.000000,0.000000,,,Buen Conocer,,0,16,-18000,Eastern Time (US & Canada),"Creando el Buen Conocer (Sumak Yachay) para el Buen Vivir.   English tweets: @FLOKSociety","http://buenconocer.org",0,medium
412665768904769536,1387222160,2013-12-16 19:29:20,Dr_Revelator,en,RT @elbuenconocer: ¿Qué piensan? RT @nunostc: @compaiRENE El #bitcoin puede ser una alternativa al dólar en Ecuador? #bitcoinEC #OpenEcuador,"Twitter for iPhone","Distributed Surface of Earth",0.000000,0.000000,,,TheChristopherBKing,,0,10,-21600,Central Time (US & Canada),"#Linguistical #Ultraist #Esoteric #Metaphysical #Imputor #Unarchistic #Prospiracist #Untarded #Prohuman #Bitcoin #Evangelist  16sQZbq9xdiz12Q8qRNDmQ4q6yeMEPYEvk","http://earthbus.org",0,medium
412669884041269248,1387223142,2013-12-16 19:45:42,nunostc,en,RT @elbuenconocer: ¿Qué piensan? RT @nunostc: @compaiRENE El #bitcoin puede ser una alternativa al dólar en Ecuador? #bitcoinEC #OpenEcuador,"web","Ecuador",0.000000,0.000000,,,nunostc,,0,0,-18000,Quito,"Ni lo uno ni lo otro  sino todo lo contrario. Ni gobiernista ni anti gobiernista  sino todo lo contrario","",0,medium
412670857228476416,1387223374,2013-12-16 19:49:34,poljulia_,ca,Nace #OpenEcuador y se difunde en el mundo entero http://t.co/rR2lYzpsVt via @floksociety [[http://storify.com/FLOKSociety/que-fue-el-lanzamiento-de-openecuador]],"Tweet Button","Terrassa  Barcelona",0.000000,0.000000,,,Pol Julià,,0,1,3600,Amsterdam,"PhD student at @univpompeufabra. World historian and digital humanist. Also exploring #jazz #basketball and #commons","",0,medium
412676061478932480,1387224614,2013-12-16 20:10:14,IcarusGlider,en,RT @elbuenconocer: ¿Qué piensan? RT @nunostc: @compaiRENE El #bitcoin puede ser una alternativa al dólar en Ecuador? #bitcoinEC #OpenEcuador,"Twitter for Android","Wisconsin",0.000000,0.000000,,,Mica Busch,,0,0,0,,"Husband  Father  Network Engineer  Cryptocurrency Miner and Trader.  WDC Donations: WTHW1Efwdau8Lmy6f9b11MHNTXAGrbMF1S","http://blog.icarusglider.com",0,medium
412682367992885248,1387226118,2013-12-16 20:35:18,elbuenconocer,es,El #SumakYachay en boca de la gente “Solo logro superarme si los que están a mi lado se superan también” http://t.co/LcjLyR2Kjk #OpenEcuador [[http://floksociety.org/2013/12/16/la-segunda-semana-de-talleres-de-la-economia-social-del-conocimiento-solo-logr,"TweetDeck","Ecuador",0.000000,0.000000,,,Buen Conocer,,0,16,-18000,Eastern Time (US & Canada),"Creando el Buen Conocer (Sumak Yachay) para el Buen Vivir.   English tweets: @FLOKSociety","http://buenconocer.org",0,medium
412689656703365120,1387227856,2013-12-16 21:04:16,elbuenconocer,es,RT @poljulia_: Nace #OpenEcuador y se difunde en el mundo entero http://t.co/rR2lYzpsVt via @floksociety [[http://storify.com/FLOKSociety/que-fue-el-lanzamiento-de-openecuador]],"TweetDeck","Ecuador",0.000000,0.000000,,,Buen Conocer,,0,16,-18000,Eastern Time (US & Canada),"Creando el Buen Conocer (Sumak Yachay) para el Buen Vivir.   English tweets: @FLOKSociety","http://buenconocer.org",0,medium
412693109701869568,1387228679,2013-12-16 21:17:59,josermano,en,RT @poljulia_: Nace #OpenEcuador y se difunde en el mundo entero http://t.co/rR2lYzpsVt via @floksociety [[http://storify.com/FLOKSociety/que-fue-el-lanzamiento-de-openecuador]],"web","Quito Ecuador",0.000000,0.000000,,,Jose Ariza,,0,0,0,,"El mundo cambia y cambiara mas y yo trato de reaprender a vivir y desaprender la muerte que nos han impregnado.","http://guardianesplanetarios.blogspot.com",0,medium
412695062472966144,1387229145,2013-12-16 21:25:45,josermano,en,¿Qué fue el lanzamiento de #OpenEcuador? the @storify slideshow by @floksociety http://t.co/zJXPam9VaF [[http://storify.com/FLOKSociety/que-fue-el-lanzamiento-de-openecuador/slideshow]],"Tweet Button","Quito Ecuador",0.000000,0.000000,,,Jose Ariza,,0,0,0,,"El mundo cambia y cambiara mas y yo trato de reaprender a vivir y desaprender la muerte que nos han impregnado.","http://guardianesplanetarios.blogspot.com",0,medium
412856641521201152,1387267668,2013-12-17 08:07:48,sanrau,en,Manifiesto del Buen Conocer. #openEcuador http://t.co/DydUPe5C82 [[http://aeso.sytes.net/IRviEU]],"IFTTT","Palo Gordo - Táchira - Vzla",0.000000,0.000000,,,Angel Sánchez,,0,72,-16200,Caracas,"A math teacher sharing info about Technology  Science  Health  Education and more...  // Peace must be our goal //  God bless you all!!","http://sanrau.zapto.org",0,medium
412862075791482880,1387268964,2013-12-17 08:29:24,eraser,en,posteito #elearning Manifiesto del Buen Conocer. #openEcuador http://t.co/rEfF7KHBsx [[http://ow.ly/2CbMUz]],"HootSuite","Sevilla",0.000000,0.000000,,,eraser juⒶnjo * ✘ ★,,0,854,3600,Madrid,"elige la clave dla vida abcchdefghij... ✘ⓔ-ⓝⓐⓤⓣⓐ   ⓔ-ⓜⓔⓝⓣⓔ  ⓨ ⓔ-ⓣⓞⓡⓔⓐⓞⓡ  ★ elearning ★ Sevilla ★ educacion ★ social media ★Community Manager ★ web20 ★ blogging","http://e-learning-teleformacion.blogspot.com",0,medium
412867942876213248,1387270362,2013-12-17 08:52:42,eraser,en,posteito #elearning Manifiesto del Buen Conocer. #openEcuador la escuelita zapatista vs. la escuela oficial http://t.co/fBGqflrp8O #edtech [[http://kcy.me/wir2]],"Karmacracy","Sevilla",0.000000,0.000000,,,eraser juⒶnjo * ✘ ★,,0,854,3600,Madrid,"elige la clave dla vida abcchdefghij... ✘ⓔ-ⓝⓐⓤⓣⓐ   ⓔ-ⓜⓔⓝⓣⓔ  ⓨ ⓔ-ⓣⓞⓡⓔⓐⓞⓡ  ★ elearning ★ Sevilla ★ educacion ★ social media ★Community Manager ★ web20 ★ blogging","http://e-learning-teleformacion.blogspot.com",0,medium
412870870429085696,1387271060,2013-12-17 09:04:20,jbvtools,en,RT @eraser: posteito #elearning Manifiesto del Buen Conocer. #openEcuador la escuelita zapatista vs. la escuela oficial http://t.co/fBGqfl…,"RoundTeam","somewhere in the US",0.000000,0.000000,,,jbvtools.com,,0,14,-18000,Eastern Time (US & Canada),"I am continually shocked by the fact that I function at all...","http://jbvtools.com",0,medium
412878767942414336,1387272943,2013-12-17 09:35:43,bazarlocos,es,RT @eraser posteito #elearning Manifiesto del Buen Conocer. #openEcuador escuelita zapatista vs escuela oficial http://t.co/uTHZ2F1vtA [[http://kcy.me/wir2]],"TweetDeck","Sevilla",0.000000,0.000000,,,bazarlocos,,0,117,0,,"EL BAZAR DE LOS LOCOS es un proyecto colaborativo y abierto   Un espejo del bazar y del caos..formato twitt book","http://www.elbazardeloslocos.org",0,medium
412884540521455616,1387274320,2013-12-17 09:58:40,eraser,en,posteito #elearning Manifiesto del Buen Conocer. #openEcuador la escuelita zapatista vs. la escuela oficial http://t.co/fBGqflrp8O #edtech [[http://kcy.me/wir2]],"HootSuite","Sevilla",0.000000,0.000000,,,eraser juⒶnjo * ✘ ★,,0,854,3600,Madrid,"elige la clave dla vida abcchdefghij... ✘ⓔ-ⓝⓐⓤⓣⓐ   ⓔ-ⓜⓔⓝⓣⓔ  ⓨ ⓔ-ⓣⓞⓡⓔⓐⓞⓡ  ★ elearning ★ Sevilla ★ educacion ★ social media ★Community Manager ★ web20 ★ blogging","http://e-learning-teleformacion.blogspot.com",0,medium
412887127551410176,1387274936,2013-12-17 10:08:56,jbvtools,en,RT @eraser: posteito #elearning Manifiesto del Buen Conocer. #openEcuador la escuelita zapatista vs. la escuela oficial http://t.co/fBGqflr…,"RoundTeam","somewhere in the US",0.000000,0.000000,,,jbvtools.com,,0,14,-18000,Eastern Time (US & Canada),"I am continually shocked by the fact that I function at all...","http://jbvtools.com",0,medium
412888834930524160,1387275344,2013-12-17 10:15:44,bitraka,es,RT @eraser posteito #elearning Manifiesto del Buen Conocer. #openEcuador escuelita zapatista vs escuela oficial http://t.co/eVmsSmCkHv [[http://kcy.me/wir2]],"TweetDeck","",0.000000,0.000000,,,bitraka,,0,4,7200,Athens,"#elearning  ... o como las moscas tejen redes de pescar","http://bitraka.com",0,medium
412892611649622016,1387276244,2013-12-17 10:30:44,toreandopajaros,es,RT @eraser posteito #elearning Manifiesto del Buen Conocer. #openEcuador escuelita zapatista vs escuela oficial http://t.co/0tzQ1Gj79c [[http://kcy.me/wir2]],"TweetDeck","☁ ENTRE NUBES ☁",0.000000,0.000000,,,Toreador de pájaros,,0,23,-36000,Hawaii,"La editorial libre e independiente que vuela contigo ❤ Nacidos de una costilla de @bitiji | Los vientos soplan a favor de... los pequeños.","http://www.eltoreadordepajaros.com",0,medium
412896384803545089,1387277144,2013-12-17 10:45:44,UTSAlab,es,RT @eraser posteito #elearning Manifiesto del Buen Conocer. #openEcuador escuelita zapatista vs escuela oficial http://t.co/djDfvNcCzu [[http://kcy.me/wir2]],"TweetDeck","Zeviya-Donosti-Iruña",0.000000,0.000000,,,UTSAlab,,0,3,0,,"Laboratorio de Estética Comparada UTSAlab EDUlab  *  @bitiji @toreandopajaros @ikaskidetza","",0,medium
412901231078948864,1387278299,2013-12-17 11:04:59,gonzalezmam,es,Manifiesto del Buen Conocer. #openEcuador ... la escuelita zapatista vs. la escuela oficial ... http://t.co/3XlROcneMc [[http://feedproxy.google.com/~r/E-learningConocimientoEnRed/~3/BAl-httdzAQ/manifiesto-del-buen-conocer.html]],"iOS","Milan",0.000000,0.000000,,,Manuel Gonzalez ♍.,,0,69,3600,Rome,"Ciudadano Universal Noticias Tecnologia y la buena Musica lema de vida “Lo esencial es invisible a los Ojos” Antoine de Saint-Exupéry.","https://profiles.google.com/gonzalezmam",0,none
412903934231973888,1387278943,2013-12-17 11:15:43,bazarlocos2,es,RT @eraser posteito #elearning Manifiesto del Buen Conocer. #openEcuador escuelita zapatista vs escuela oficial http://t.co/xSoTtmMMem [[http://kcy.me/wir2]],"TweetDeck","",0.000000,0.000000,,,bazarlocos 2 el reto,,0,27,0,,"Llegamos un día ... hablamos  escribimos  twitteamos  salió un libro .. y hemos guerto ... el retonnooo #BZL2  bazarlocos2elretonnooo(arrobita)gmail(puntito)com","http://bazarlocos2.blogspot.com",0,medium
412907709894111232,1387279844,2013-12-17 11:30:44,edudada,es,RT @eraser posteito #elearning Manifiesto del Buen Conocer. #openEcuador escuelita zapatista vs escuela oficial http://t.co/MHdAjuPOfJ [[http://kcy.me/wir2]],"TweetDeck","Sevilla ciberespacial",0.000000,0.000000,,,edudada ,,0,70,-10800,Greenland,"una tesis  2 tesis  3 tesis ... el ciberespacio es un globo donde vivo yo ... 1 cuento 2 cuentos 3 cuentos ... en unos momentos de gran diversión","http://twitter.com/edudada",0,medium
412916534978576384,1387281948,2013-12-17 12:05:48,DanVizuete,es,RT @elbuenconocer: La revista @Wired ha publicado nuestra Carta Abierta #OpenEcuador en español y en kichwa: http://t.co/OnLRegAAV0 [[http://www.wired.com/beyond_the_beyond/2013/12/an-open-letter-to-the-commoners-and-co-operators-of-the-world-to-particip,"web","Ecuador",0.000000,0.000000,,,Daniel Vizuete,,0,0,-21600,Central Time (US & Canada),"Notas  paisajes  letras  rostros  bits  moléculas e ideas. Pacifista conflictivo. Militante. Inquieto","http://danielvizuete.wordpress.com",0,medium
412919341793804288,1387282617,2013-12-17 12:16:57,DanVizuete,es,#OpenEcuador Ética Hacker escrito a 3 manos: Himanen Torvalds y Castells. http://t.co/5VmAR90PJ7 Aporte necesario. http://t.co/MytW2bPfzT [[http://eprints.rclis.org/12851/1/pekka.pdf]] [[http://es.wikipedia.org/wiki/%C3%89tica_hacker]],"web","Ecuador",0.000000,0.000000,,,Daniel Vizuete,,0,0,-21600,Central Time (US & Canada),"Notas  paisajes  letras  rostros  bits  moléculas e ideas. Pacifista conflictivo. Militante. Inquieto","http://danielvizuete.wordpress.com",0,medium
412921763107188736,1387283194,2013-12-17 12:26:34,eraser,en,posteito #elearning Manifiesto del Buen Conocer. #openEcuador la escuelita zapatista vs. la escuela oficial http://t.co/fBGqflrp8O #edtech [[http://kcy.me/wir2]],"HootSuite","Sevilla",0.000000,0.000000,,,eraser juⒶnjo * ✘ ★,,0,854,3600,Madrid,"elige la clave dla vida abcchdefghij... ✘ⓔ-ⓝⓐⓤⓣⓐ   ⓔ-ⓜⓔⓝⓣⓔ  ⓨ ⓔ-ⓣⓞⓡⓔⓐⓞⓡ  ★ elearning ★ Sevilla ★ educacion ★ social media ★Community Manager ★ web20 ★ blogging","http://e-learning-teleformacion.blogspot.com",0,medium
412932466979004416,1387285746,2013-12-17 13:09:06,EditorEnBici,es,Manifiesto del Buen Conocer. #openEcuador La escuelita zapatista vs. la escuela oficial http://t.co/on56fwK8w0 [[http://e-learning-teleformacion.blogspot.com/2013/12/manifiesto-del-buen-conocer.html#.UrBL5_TuKSo]],"web","Quito",0.000000,0.000000,,,Editor en Bici,,0,7,-18000,Quito,"Me gusta andar en bicicleta y pasarme aprendiendo cosas. También edito y escribo libros. Empiezo a jugar con software libre.","http://editorenbici.wordpress.com/",0,medium
412941367354986497,1387287868,2013-12-17 13:44:28,antorecio,en,RT @FLOKSociety: We restart the system. #OpenEcuador will be a new & open interface for the planet #wikileaks #ows #15M #direngezi #yosoy132,"web","Extremadura",0.000000,0.000000,,,anto,,0,48,3600,Madrid,"Free Knowledge and ICT4D @Fundecytpctex.Digital social innovation. open #crowdfunding @goteofunding .Debianita .innovación abierta bioinspirada","http://flavors.me/filosomatika",0,medium
412946775268683776,1387289158,2013-12-17 14:05:58,darkmortem,es,""Manifiesto del Buen Conocer. #openEcuador ... la escuelita zapatista vs. la escuela oficial ..."" http://t.co/3RYPfC8wbj [[http://feedly.com/k/1bNp5DK]],"feedly","Venezuela",0.000000,0.000000,,,Marcos José Pérez P.,,0,5,-16200,Caracas,"Ingeniero en Informática  escritor  programador de aplicaciones web.     http://pingram.me/darkmortem","http://instacanv.as/darkmortem",0,medium
412948072906244096,1387289467,2013-12-17 14:11:07,Scott_Mason88,en,Great Article on FLOK and Ecuador's plans for a transition to a open knowledge economy #openecuador #flok http://t.co/5kOYRcqUXn [[http://www.wired.com/beyond_the_beyond/2013/12/meanwhile-in-free-libre-open-sourced-shareable-ecuador/]],"Tweet Button","Manchester",0.000000,0.000000,,,Scott Mason,,0,0,0,London,"Keele University PhD student researching the effects of DRM and digital copyright on emerging forms of online participatory culture and peer-productopn","",0,medium
412958914008059904,1387292052,2013-12-17 14:54:12,eraser,en,posteito #elearning Manifiesto del Buen Conocer. #openEcuador la escuelita zapatista vs. la escuela oficial http://t.co/fBGqflrp8O #edtech [[http://kcy.me/wir2]],"HootSuite","Sevilla",0.000000,0.000000,,,eraser juⒶnjo * ✘ ★,,0,854,3600,Madrid,"elige la clave dla vida abcchdefghij... ✘ⓔ-ⓝⓐⓤⓣⓐ   ⓔ-ⓜⓔⓝⓣⓔ  ⓨ ⓔ-ⓣⓞⓡⓔⓐⓞⓡ  ★ elearning ★ Sevilla ★ educacion ★ social media ★Community Manager ★ web20 ★ blogging","http://e-learning-teleformacion.blogspot.com",0,medium
412981841621434368,1387297518,2013-12-17 16:25:18,toreandopajaros,es,RT @eraser: posteito #elearning Manifiesto del Buen Conocer. #openEcuador la escuelita zapatista vs. la escuela oficial http://t.co/fBGqflr…,"HootSuite","☁ ENTRE NUBES ☁",0.000000,0.000000,,,Toreador de pájaros,,0,23,-36000,Hawaii,"La editorial libre e independiente que vuela contigo ❤ Nacidos de una costilla de @bitiji | Los vientos soplan a favor de... los pequeños.","http://www.eltoreadordepajaros.com",0,medium
412984867350405120,1387298239,2013-12-17 16:37:19,CommonGoodF,fr,RT @otisyves: Lettre ouverte à lire pour les communs et le savoir ouvert en Équateur. Et ailleurs! http://t.co/qG2jG9UX82 … #OpenEcuador #F… [[http://floksociety.org/carta-abierta/#english]],"web","France  Paris",0.000000,0.000000,,,Common Good Forum ,,0,0,0,,"#Bridge-Builder #Ecologie sociale/#Bien commun/#Biens communs/ #Common Good #Commons","http://www.commongood-forum.org",0,medium
412990944938446848,1387299688,2013-12-17 17:01:28,CottinP76,fr,#OpenEcuador FLOK Society un projet de recherche pour la transition en Équateur http://t.co/DhJeZlwxZv [[http://www.remixthecommons.org/2013/09/]],"web","Bolbec",0.000000,0.000000,,,cottin pascal,,0,24,0,,"Ancien libraire  DUT Info Com Option Métiers du Livre  aide-documentaliste  organisateur de manifestations autour du Livre et membre de SavoirsCom1","http://pascalcottin.jimdo.com/",0,medium
413061309069279232,1387316465,2013-12-17 21:41:05,elbuenconocer,es,Gracias a @EvolucionEC por difundir estos eventos: https://t.co/9DZh57ZYOB #OpenEcuador [[https://m.facebook.com/photo.php?fbid=397189850413892&set=a.220914814708064.57493.220637228069156&type=1&theater]],"Twitter for iPhone","Ecuador",-0.173379,-78.485497,,,Buen Conocer,,0,16,-18000,Eastern Time (US & Canada),"Creando el Buen Conocer (Sumak Yachay) para el Buen Vivir.   English tweets: @FLOKSociety","http://buenconocer.org",0,medium
413082870081540096,1387321605,2013-12-17 23:06:45,JaniceFig,en,#OpenEcuador Quito: 18 19 y 20/12 seminarios sobre formas alternativas de construir una nueva sociedad y economía. http://t.co/hx3K8QLL9q [[http://tinyurl.com/q85hhud]],"web","Rio de Janeiro",0.000000,0.000000,,,Janice Figueiredo,,0,2,0,,"","",0,medium
413174461467467776,1387343442,2013-12-18 05:10:42,eraser,en,posteito #elearning Manifiesto del Buen Conocer. #openEcuador la escuelita zapatista vs. la escuela oficial http://t.co/fBGqflrp8O #edtech [[http://kcy.me/wir2]],"HootSuite","Sevilla",0.000000,0.000000,,,eraser juⒶnjo * ✘ ★,eraser,412958914008059904,854,3600,Madrid,"elige la clave dla vida abcchdefghij... ✘ⓔ-ⓝⓐⓤⓣⓐ   ⓔ-ⓜⓔⓝⓣⓔ  ⓨ ⓔ-ⓣⓞⓡⓔⓐⓞⓡ  ★ elearning ★ Sevilla ★ educacion ★ social media ★Community Manager ★ web20 ★ blogging","http://e-learning-teleformacion.blogspot.com",0,medium
413180625534062593,1387344912,2013-12-18 05:35:12,_Diapos,ca,RT @articaonline Carta abierta desde Ecuador a la gente de la cultura libre y el procomún del mundo http://t.co/A2WKSBnS8L #OpenEcuador [[http://floksociety.org/carta-abierta/]],"HootSuite","Barcelona",0.000000,0.000000,,,Diapos,,0,15,3600,Madrid,"Una imagen  un color  un olor  un sabor  una canción  un libro  un rincón donde perderse. Son emociones y sentimientos  transformados en fotografías","http://diaposfotoblog.blogspot.com",0,medium
413207100433903616,1387351224,2013-12-18 07:20:24,xacama,ca,RT @articaonline Carta abierta desde Ecuador a la gente de la cultura libre y el procomún del mundo http://t.co/yIM7JoMOTD #OpenEcuador [[http://floksociety.org/carta-abierta/]],"HootSuite","El Born  Barcelona",0.000000,0.000000,,,Xavi Campos,,0,31,3600,Amsterdam,"Cultura / Educació / Transformació Social / Innovació / Participació  Fotografia a: @_diapos","",0,medium
413247196197158913,1387360783,2013-12-18 09:59:43,odysseedLN,fr,MT @SavoirsCom1 Projet de recherche FLOK pr la transition en Equateur http://t.co/DHb2YPz49K / super projet #OpenEcuador [[http://goo.gl/fb/NNhJ6]],"web","",0.000000,0.000000,,,Ln Mulot,,0,64,7200,Athens,"Professeure Documentaliste (Académie de Toulouse) Document de collecte. Cultures numériques.Communs et Biens.  communs. Savoirscom1","http://odysseedln.overblog.com/",0,medium
413263574593974272,1387364688,2013-12-18 11:04:48,eraser,en,posteito #elearning Manifiesto del Buen Conocer. #openEcuador la escuelita zapatista vs. la escuela oficial http://t.co/fBGqflrp8O #edtech [[http://kcy.me/wir2]],"HootSuite","Sevilla",0.000000,0.000000,,,eraser juⒶnjo * ✘ ★,eraser,413174461467467776,854,3600,Madrid,"elige la clave dla vida abcchdefghij... ✘ⓔ-ⓝⓐⓤⓣⓐ   ⓔ-ⓜⓔⓝⓣⓔ  ⓨ ⓔ-ⓣⓞⓡⓔⓐⓞⓡ  ★ elearning ★ Sevilla ★ educacion ★ social media ★Community Manager ★ web20 ★ blogging","http://e-learning-teleformacion.blogspot.com",0,medium
413263752113717248,1387364731,2013-12-18 11:05:31,jbvtools,en,RT @eraser: posteito #elearning Manifiesto del Buen Conocer. #openEcuador la escuelita zapatista vs. la escuela oficial http://t.co/fBGqflr…,"RoundTeam","somewhere in the US",0.000000,0.000000,,,jbvtools.com,,0,14,-18000,Eastern Time (US & Canada),"I am continually shocked by the fact that I function at all...","http://jbvtools.com",0,medium
413293430115008512,1387371807,2013-12-18 13:03:27,interdigi,es,René Ramirez: 'La Ley de Propiedad Intelectual se va a derogar': http://t.co/xzQwekkV1t vía @elcomerciocom #NoAlCanon #OpenEcuador [[http://www.elcomercio.com/negocios/propiedad_intelectual-investigacion-desarrollo-iepi_0_1049895136.html#.UrGe3Nl2YdY.twit,"Tweet Button","Quito  Ecuador",0.000000,0.000000,,,Patricio Cevallos,,0,191,-18000,Quito,"Diseñador gráfico y multimedia. Profesor universitario de Quito  Ecuador","http://www.interdigi.net/",0,medium
413311615400816642,1387376142,2013-12-18 14:15:42,elbuenconocer,es,""Patents: why do they hinder innovation?"" presentado en estos momentos por Geroge Dafermos (PhD) en @IAENEDU #OpenEcuador,"web","Ecuador",0.000000,0.000000,,,Buen Conocer,,0,16,-18000,Eastern Time (US & Canada),"Creando el Buen Conocer (Sumak Yachay) para el Buen Vivir.   English tweets: @FLOKSociety","http://buenconocer.org",0,medium
413313385741029377,1387376564,2013-12-18 14:22:44,jorge_andr3s,es,Mito: Las patentes tienen un efecto positivo en la innovación y la productividad #OpenEcuador,"web","Quito",0.000000,0.000000,,,Andrés Delgado,,0,19,-18000,Quito,"Redefino lo normal","http://jorgeandr3s.wordpress.com",0,medium
413313931847806976,1387376695,2013-12-18 14:24:55,jorge_andr3s,es,Realidad: En EEUU entre 1983 y 2010 se cuadruplican las patentes y la productividad decrece. #OpenEcuador cc @IEPI_ecuador @elbuenconocer,"web","Quito",0.000000,0.000000,,,Andrés Delgado,,0,19,-18000,Quito,"Redefino lo normal","http://jorgeandr3s.wordpress.com",0,medium
413314007349866497,1387376713,2013-12-18 14:25:13,elbuenconocer,es,RT @jorge_andr3s: Realidad: En EEUU entre 1983 y 2010 se cuadruplican las patentes y la productividad decrece. #OpenEcuador cc @IEPI_ecuad…,"TweetDeck","Ecuador",0.000000,0.000000,,,Buen Conocer,,0,16,-18000,Eastern Time (US & Canada),"Creando el Buen Conocer (Sumak Yachay) para el Buen Vivir.   English tweets: @FLOKSociety","http://buenconocer.org",0,medium
413314195476602880,1387376757,2013-12-18 14:25:57,jorge_andr3s,es,No hay evidencia empírica entre la relación entre patentes e innovación. #OpenEcuador,"web","Quito",0.000000,0.000000,,,Andrés Delgado,,0,19,-18000,Quito,"Redefino lo normal","http://jorgeandr3s.wordpress.com",0,medium
413314589858992128,1387376851,2013-12-18 14:27:31,FLOKSociety,en,FLOK's George Dafermos is teaching his class ""Patents: Why Do They Hinder Innovation"" http://t.co/R1NLhJXH2U #OpenEcuador [[http://floksociety.org/en/2013/12/12/dic-17-al-20-seminarios-de-la-investigacion-del-buen-conocersumak-yachay/]],"TweetDeck","Quito  Ecuador",0.000000,0.000000,,,FLOK Society,,0,12,-18000,Quito,"Designing a free and open knowledge society.  Tuits en español: @elbuenconocer","http://floksociety.org",0,medium
413314604630949888,1387376855,2013-12-18 14:27:35,jorge_andr3s,es,Para quienes no sepan ando en @IAENEDU en una clase sobre por qué las patentes inhiben la innovación. #OpenEcuador,"web","Quito",0.000000,0.000000,,,Andrés Delgado,,0,19,-18000,Quito,"Redefino lo normal","http://jorgeandr3s.wordpress.com",0,medium
413314885511290880,1387376922,2013-12-18 14:28:42,jorge_andr3s,es,RT @FLOKSociety: FLOK's George Dafermos is teaching his class ""Patents: Why Do They Hinder Innovation"" http://t.co/R1NLhJXH2U #OpenEcuador [[http://floksociety.org/en/2013/12/12/dic-17-al-20-seminarios-de-la-investigacion-del-buen-conocersumak-yachay/]],"web","Quito",0.000000,0.000000,,,Andrés Delgado,,0,19,-18000,Quito,"Redefino lo normal","http://jorgeandr3s.wordpress.com",0,medium
413315820803354624,1387377145,2013-12-18 14:32:25,tkonto,en,RT @elbuenconocer: ""Patents: why do they hinder innovation?"" presentado en estos momentos por Geroge Dafermos (PhD) en @IAENEDU #OpenEcuador,"web","The globe",0.000000,0.000000,,,Theo Kontogiannis,,0,5,7200,Athens,"IT-Fascist! RHC{A DCS I X}  ISO27001 auditor  Modelling Simulation Military OR Social Engineering  Procedural life approach. OS-OS Open Source Open Solutions","",0,medium
413316858608373760,1387377392,2013-12-18 14:36:32,elbuenconocer,es,¿Por qué las patentes inhiben la innovación? Clase abierta hoy en @IAENEDU #OpenEcuador http://t.co/SEpjMnuwf6,"Camera on iOS","Ecuador",0.000000,0.000000,,,Buen Conocer,,0,16,-18000,Eastern Time (US & Canada),"Creando el Buen Conocer (Sumak Yachay) para el Buen Vivir.   English tweets: @FLOKSociety","http://buenconocer.org",0,medium
